threshold,max assoc,n assocs,accuracy,round,n_clusts
1.0,3.0,164.0,0.04666666666666667,6.0,144.0
0.0,95.0,9118.0,0.6666666666666666,7.0,2.0
0.05,70.0,7512.0,0.6666666666666666,7.0,2.0
0.1,65.0,6764.0,0.6666666666666666,7.0,2.0
0.15000000000000002,56.0,5806.0,0.6666666666666666,7.0,2.0
0.2,50.0,5198.0,0.6666666666666666,7.0,2.0
0.25,50.0,4724.0,0.6666666666666666,7.0,2.0
0.3,42.0,4224.0,0.6666666666666666,7.0,2.0
0.35000000000000003,38.0,3862.0,0.6666666666666666,7.0,2.0
0.4,36.0,3502.0,0.6666666666666666,7.0,2.0
0.45,32.0,3214.0,0.6666666666666666,7.0,2.0
0.5,28.0,2954.0,0.6666666666666666,7.0,2.0
0.55,24.0,2694.0,0.6666666666666666,7.0,2.0
0.6000000000000001,24.0,2420.0,0.84,7.0,3.0
0.6500000000000001,21.0,2124.0,0.76,7.0,5.0
0.7000000000000001,20.0,1736.0,0.76,7.0,5.0
0.7500000000000001,18.0,1346.0,0.5333333333333333,7.0,9.0
0.8,12.0,1036.0,0.5333333333333333,7.0,12.0
0.8500000000000001,10.0,774.0,0.4,7.0,26.0
0.9000000000000001,9.0,496.0,0.19333333333333333,7.0,60.0
0.9500000000000001,6.0,294.0,0.11333333333333333,7.0,100.0
1.0,3.0,162.0,0.04,7.0,145.0
0.0,100.0,10294.0,0.6666666666666666,8.0,2.0
0.05,72.0,7218.0,0.6666666666666666,8.0,2.0
0.1,59.0,6700.0,0.6666666666666666,8.0,2.0
0.15000000000000002,50.0,6274.0,0.6666666666666666,8.0,2.0
0.2,50.0,5184.0,0.6666666666666666,8.0,2.0
0.25,50.0,4758.0,0.6666666666666666,8.0,2.0
0.3,42.0,4292.0,0.6666666666666666,8.0,2.0
0.35000000000000003,38.0,3838.0,0.6666666666666666,8.0,2.0
0.4,36.0,3462.0,0.6666666666666666,8.0,2.0
0.45,32.0,3154.0,0.6666666666666666,8.0,2.0
0.5,27.0,2922.0,0.6666666666666666,8.0,2.0
0.55,24.0,2636.0,0.6666666666666666,8.0,2.0
0.6000000000000001,23.0,2392.0,0.84,8.0,3.0
0.6500000000000001,22.0,2154.0,0.76,8.0,4.0
0.7000000000000001,19.0,1690.0,0.6666666666666666,8.0,6.0
0.7500000000000001,18.0,1364.0,0.6666666666666666,8.0,7.0
0.8,13.0,1054.0,0.6133333333333333,8.0,15.0
0.8500000000000001,10.0,738.0,0.2866666666666667,8.0,30.0
0.9000000000000001,9.0,510.0,0.16,8.0,60.0
0.9500000000000001,6.0,316.0,0.10666666666666667,8.0,97.0
1.0,3.0,172.0,0.04666666666666667,8.0,141.0
0.0,100.0,9716.0,0.6666666666666666,9.0,2.0
0.05,69.0,7566.0,0.6666666666666666,9.0,2.0
0.1,64.0,6850.0,0.6666666666666666,9.0,2.0
0.15000000000000002,57.0,5810.0,0.6666666666666666,9.0,2.0
0.2,51.0,5252.0,0.6666666666666666,9.0,2.0
0.25,45.0,4808.0,0.6666666666666666,9.0,2.0
0.3,39.0,4352.0,0.6666666666666666,9.0,2.0
0.35000000000000003,37.0,3948.0,0.6666666666666666,9.0,2.0
0.4,34.0,3528.0,0.6666666666666666,9.0,2.0
0.45,30.0,3174.0,0.6666666666666666,9.0,2.0
0.5,27.0,2904.0,0.6666666666666666,9.0,2.0
0.55,25.0,2626.0,0.6666666666666666,9.0,2.0
0.6000000000000001,22.0,2388.0,0.9733333333333334,9.0,3.0
0.6500000000000001,21.0,2058.0,0.9733333333333334,9.0,3.0
0.7000000000000001,19.0,1702.0,0.8933333333333333,9.0,4.0
0.7500000000000001,16.0,1372.0,0.66,9.0,9.0
0.8,12.0,1028.0,0.49333333333333335,9.0,13.0
0.8500000000000001,10.0,768.0,0.3466666666666667,9.0,31.0
0.9000000000000001,9.0,476.0,0.18,9.0,64.0
0.9500000000000001,6.0,288.0,0.09333333333333334,9.0,106.0
1.0,3.0,170.0,0.05333333333333334,9.0,142.0
0.0,97.0,9290.0,0.6666666666666666,10.0,2.0
0.05,69.0,7760.0,0.6666666666666666,10.0,2.0
0.1,60.0,6974.0,0.6666666666666666,10.0,2.0
0.15000000000000002,56.0,6460.0,0.6666666666666666,10.0,2.0
0.2,51.0,5430.0,0.6666666666666666,10.0,2.0
0.25,49.0,4836.0,0.6666666666666666,10.0,2.0
0.3,42.0,4198.0,0.6666666666666666,10.0,2.0
0.35000000000000003,39.0,3704.0,0.6666666666666666,10.0,2.0
0.4,33.0,3326.0,0.6666666666666666,10.0,2.0
0.45,32.0,3042.0,0.6666666666666666,10.0,2.0
0.5,28.0,2806.0,0.6666666666666666,10.0,2.0
0.55,24.0,2556.0,0.6666666666666666,10.0,2.0
0.6000000000000001,22.0,2310.0,0.6666666666666666,10.0,2.0
0.6500000000000001,19.0,1970.0,0.84,10.0,4.0
0.7000000000000001,19.0,1620.0,0.6666666666666666,10.0,6.0
0.7500000000000001,16.0,1274.0,0.6666666666666666,10.0,8.0
0.8,11.0,972.0,0.47333333333333333,10.0,16.0
0.8500000000000001,9.0,712.0,0.2866666666666667,10.0,32.0
0.9000000000000001,9.0,454.0,0.16666666666666666,10.0,68.0
0.9500000000000001,6.0,292.0,0.10666666666666667,10.0,101.0
1.0,3.0,168.0,0.04666666666666667,10.0,143.0
0.0,91.0,9276.0,0.6666666666666666,11.0,2.0
0.05,72.0,7850.0,0.6666666666666666,11.0,2.0
0.1,62.0,6838.0,0.6666666666666666,11.0,2.0
0.15000000000000002,56.0,5564.0,0.6666666666666666,11.0,2.0
0.2,50.0,4906.0,0.6666666666666666,11.0,2.0
0.25,45.0,4388.0,0.6666666666666666,11.0,2.0
0.3,39.0,3998.0,0.6666666666666666,11.0,2.0
0.35000000000000003,37.0,3636.0,0.6666666666666666,11.0,2.0
0.4,31.0,3290.0,0.6666666666666666,11.0,2.0
0.45,28.0,3030.0,0.6666666666666666,11.0,2.0
0.5,26.0,2802.0,0.6666666666666666,11.0,2.0
0.55,23.0,2622.0,0.7466666666666667,11.0,3.0
0.6000000000000001,22.0,2350.0,0.76,11.0,4.0
0.6500000000000001,22.0,2000.0,0.6666666666666666,11.0,6.0
0.7000000000000001,20.0,1706.0,0.6666666666666666,11.0,6.0
0.7500000000000001,18.0,1404.0,0.66,11.0,9.0
0.8,14.0,1036.0,0.44666666666666666,11.0,16.0
0.8500000000000001,10.0,734.0,0.2733333333333333,11.0,37.0
0.9000000000000001,9.0,486.0,0.17333333333333334,11.0,61.0
0.9500000000000001,5.0,294.0,0.08666666666666667,11.0,99.0
1.0,3.0,172.0,0.05333333333333334,11.0,141.0
0.0,100.0,9158.0,0.6666666666666666,12.0,2.0
0.05,69.0,7262.0,0.6666666666666666,12.0,2.0
0.1,62.0,6726.0,0.6666666666666666,12.0,2.0
0.15000000000000002,56.0,5764.0,0.6666666666666666,12.0,2.0
0.2,50.0,5238.0,0.6666666666666666,12.0,2.0
0.25,50.0,4754.0,0.6666666666666666,12.0,2.0
0.3,50.0,4254.0,0.6666666666666666,12.0,2.0
0.35000000000000003,39.0,3844.0,0.6666666666666666,12.0,2.0
0.4,37.0,3524.0,0.6666666666666666,12.0,2.0
0.45,33.0,3234.0,0.6666666666666666,12.0,2.0
