threshold,max assoc,n assocs,accuracy,round,n_clusts
0.3,121.0,22297.0,0.6438746438746439,7.0,2
0.35000000000000003,109.0,20037.0,0.6438746438746439,7.0,2
0.4,99.0,17711.0,0.6438746438746439,7.0,2
0.45,87.0,15511.0,0.6438746438746439,7.0,2
0.5,81.0,13685.0,0.6438746438746439,7.0,3
0.55,74.0,11965.0,0.6438746438746439,7.0,8
0.6000000000000001,69.0,10353.0,0.4757834757834758,7.0,22
0.6500000000000001,67.0,8865.0,0.47293447293447294,7.0,32
0.7000000000000001,63.0,7425.0,0.42165242165242167,7.0,52
0.7500000000000001,55.0,5931.0,0.5042735042735043,7.0,71
0.8,45.0,4571.0,0.41025641025641024,7.0,93
0.8500000000000001,36.0,3109.0,-1.0,7.0,116
0.9000000000000001,26.0,1915.0,-1.0,7.0,161
0.9500000000000001,20.0,1151.0,-1.0,7.0,239
1.0,8.0,453.0,-1.0,7.0,328
0.0,294.0,65515.0,0.6438746438746439,8.0,3
0.05,208.0,49653.0,0.6438746438746439,8.0,3
0.1,172.0,37905.0,0.6438746438746439,8.0,3
0.15000000000000002,160.0,31731.0,0.6438746438746439,8.0,3
0.2,145.0,27439.0,0.6438746438746439,8.0,3
0.25,130.0,24625.0,0.6438746438746439,8.0,3
0.3,122.0,22091.0,0.6438746438746439,8.0,3
0.35000000000000003,115.0,19881.0,0.6438746438746439,8.0,3
0.4,103.0,17861.0,0.6438746438746439,8.0,3
0.45,86.0,15867.0,0.6438746438746439,8.0,3
0.5,76.0,14103.0,0.6438746438746439,8.0,6
0.55,73.0,12481.0,0.6438746438746439,8.0,11
0.6000000000000001,68.0,11079.0,0.4757834757834758,8.0,20
0.6500000000000001,68.0,9571.0,0.42450142450142453,8.0,37
0.7000000000000001,64.0,8181.0,0.5356125356125356,8.0,57
0.7500000000000001,60.0,6777.0,0.5128205128205128,8.0,69
0.8,53.0,5199.0,0.2934472934472934,8.0,93
0.8500000000000001,43.0,3751.0,-1.0,8.0,116
0.9000000000000001,33.0,2209.0,-1.0,8.0,151
0.9500000000000001,16.0,1133.0,-1.0,8.0,227
1.0,7.0,441.0,-1.0,8.0,330
0.0,303.0,67063.0,0.6438746438746439,9.0,5
0.05,201.0,47087.0,0.6438746438746439,9.0,5
0.1,168.0,36595.0,0.6438746438746439,9.0,5
0.15000000000000002,159.0,31131.0,0.6438746438746439,9.0,5
0.2,147.0,27707.0,0.6438746438746439,9.0,5
0.25,131.0,25017.0,0.6438746438746439,9.0,5
0.3,125.0,22677.0,0.6438746438746439,9.0,5
0.35000000000000003,108.0,20311.0,0.6438746438746439,9.0,5
0.4,92.0,18053.0,0.6438746438746439,9.0,5
0.45,83.0,15989.0,0.6438746438746439,9.0,5
0.5,76.0,13961.0,0.6438746438746439,9.0,4
0.55,72.0,12317.0,0.6467236467236467,9.0,10
0.6000000000000001,68.0,10711.0,0.5413105413105413,9.0,22
0.6500000000000001,65.0,9133.0,0.6467236467236467,9.0,31
0.7000000000000001,59.0,7513.0,0.5498575498575499,9.0,50
0.7500000000000001,52.0,5923.0,0.50997150997151,9.0,71
0.8,44.0,4601.0,0.49002849002849,9.0,87
0.8500000000000001,35.0,3173.0,-1.0,9.0,119
0.9000000000000001,24.0,1855.0,-1.0,9.0,148
0.9500000000000001,13.0,913.0,-1.0,9.0,243
1.0,6.0,411.0,-1.0,9.0,335
0.0,335.0,67999.0,0.47863247863247865,10.0,19
0.05,216.0,50837.0,0.47863247863247865,10.0,19
0.1,172.0,38977.0,0.47863247863247865,10.0,19
0.15000000000000002,160.0,32905.0,0.47863247863247865,10.0,19
0.2,149.0,28735.0,0.47863247863247865,10.0,19
0.25,138.0,25553.0,0.47863247863247865,10.0,19
0.3,124.0,23061.0,0.47863247863247865,10.0,19
0.35000000000000003,113.0,20749.0,0.47863247863247865,10.0,19
0.4,96.0,18679.0,0.47863247863247865,10.0,19
0.45,84.0,16589.0,0.47863247863247865,10.0,19
0.5,77.0,14561.0,0.6438746438746439,10.0,5
0.55,73.0,12641.0,0.4985754985754986,10.0,8
0.6000000000000001,69.0,11021.0,0.47863247863247865,10.0,17
0.6500000000000001,67.0,9529.0,0.4757834757834758,10.0,30
