threshold,max assoc,n assocs,accuracy,round,n_clusts
0.15000000000000002,374.0,870997.0,0.10201412503269683,7.0,6
0.2,361.0,743719.0,0.10201412503269683,7.0,6
0.25,314.0,641413.0,0.10201412503269683,7.0,6
0.3,275.0,555545.0,0.10201412503269683,7.0,6
0.35000000000000003,225.0,479447.0,0.10175255035312582,7.0,2
0.4,179.0,409565.0,0.10175255035312582,7.0,4
0.45,152.0,345963.0,0.10201412503269683,7.0,6
0.5,130.0,286969.0,0.2001046298718284,7.0,11
0.55,116.0,232963.0,0.20088935391054147,7.0,35
0.6000000000000001,109.0,184251.0,0.298456709390531,7.0,62
0.6500000000000001,97.0,141011.0,-1.0,7.0,111
0.7000000000000001,87.0,102721.0,-1.0,7.0,194
0.7500000000000001,75.0,70299.0,-1.0,7.0,328
0.8,61.0,44009.0,-1.0,7.0,600
0.8500000000000001,47.0,24855.0,-1.0,7.0,1222
0.9000000000000001,32.0,12083.0,-1.0,7.0,2223
0.9500000000000001,14.0,5589.0,-1.0,7.0,3295
1.0,2.0,3843.0,-1.0,7.0,3813
0.0,1218.0,2105769.0,0.10175255035312582,8.0,8
0.05,613.0,1291947.0,0.10175255035312582,8.0,8
0.1,456.0,1033043.0,0.10175255035312582,8.0,8
0.15000000000000002,374.0,866821.0,0.10175255035312582,8.0,8
0.2,370.0,739291.0,0.10175255035312582,8.0,8
0.25,357.0,634905.0,0.10175255035312582,8.0,8
0.3,306.0,546325.0,0.10175255035312582,8.0,8
0.35000000000000003,248.0,468669.0,0.10175255035312582,8.0,8
0.4,212.0,398493.0,0.10175255035312582,8.0,4
0.45,168.0,335075.0,0.10175255035312582,8.0,8
0.5,140.0,276643.0,0.20062777923097044,8.0,13
0.55,127.0,224207.0,0.29924143342924403,8.0,28
0.6000000000000001,108.0,176665.0,0.298456709390531,8.0,61
0.6500000000000001,88.0,134663.0,-1.0,8.0,115
0.7000000000000001,75.0,97609.0,-1.0,8.0,204
0.7500000000000001,66.0,66629.0,-1.0,8.0,342
0.8,55.0,41679.0,-1.0,8.0,642
0.8500000000000001,43.0,23579.0,-1.0,8.0,1250
0.9000000000000001,30.0,11755.0,-1.0,8.0,2269
0.9500000000000001,17.0,5563.0,-1.0,8.0,3337
1.0,3.0,3843.0,-1.0,8.0,3814
0.0,1255.0,2098283.0,0.10175255035312582,9.0,2
0.05,618.0,1340657.0,0.10175255035312582,9.0,2
0.1,449.0,1075337.0,0.10175255035312582,9.0,2
0.15000000000000002,381.0,896797.0,0.10175255035312582,9.0,2
0.2,365.0,763005.0,0.10175255035312582,9.0,2
0.25,338.0,655275.0,0.10175255035312582,9.0,2
0.3,293.0,564449.0,0.10175255035312582,9.0,2
0.35000000000000003,240.0,484595.0,0.10175255035312582,9.0,2
0.4,188.0,414507.0,0.10201412503269683,9.0,3
0.45,164.0,350085.0,0.10227569971226785,9.0,6
0.5,141.0,291177.0,0.2001046298718284,9.0,13
0.55,129.0,237337.0,0.29924143342924403,9.0,29
0.6000000000000001,115.0,188089.0,0.29924143342924403,9.0,58
0.6500000000000001,95.0,143551.0,-1.0,9.0,103
0.7000000000000001,75.0,104779.0,-1.0,9.0,185
0.7500000000000001,64.0,71455.0,-1.0,9.0,325
0.8,49.0,44325.0,-1.0,9.0,612
0.8500000000000001,37.0,24791.0,-1.0,9.0,1185
0.9000000000000001,27.0,11763.0,-1.0,9.0,2212
0.9500000000000001,13.0,5475.0,-1.0,9.0,3310
1.0,3.0,3845.0,-1.0,9.0,3813
0.0,1217.0,2119595.0,0.10175255035312582,10.0,2
0.05,598.0,1328915.0,0.10175255035312582,10.0,2
0.1,478.0,1064027.0,0.10175255035312582,10.0,2
0.15000000000000002,375.0,895397.0,0.10175255035312582,10.0,2
0.2,373.0,765443.0,0.10175255035312582,10.0,2
0.25,357.0,657499.0,0.10175255035312582,10.0,2
0.3,310.0,566455.0,0.10175255035312582,10.0,2
0.35000000000000003,265.0,485895.0,0.10175255035312582,10.0,2
0.4,225.0,413539.0,0.10175255035312582,10.0,2
0.45,175.0,347913.0,0.10201412503269683,10.0,6
0.5,149.0,287877.0,0.20088935391054147,10.0,18
0.55,129.0,233179.0,0.2014125032696835,10.0,29
0.6000000000000001,109.0,183977.0,0.2014125032696835,10.0,58
0.6500000000000001,90.0,139803.0,-1.0,10.0,101
0.7000000000000001,74.0,101139.0,-1.0,10.0,205
0.7500000000000001,57.0,68707.0,-1.0,10.0,333
0.8,47.0,42935.0,-1.0,10.0,625
0.8500000000000001,40.0,24043.0,-1.0,10.0,1183
0.9000000000000001,29.0,11571.0,-1.0,10.0,2219
0.9500000000000001,17.0,5473.0,-1.0,10.0,3328
1.0,2.0,3855.0,-1.0,10.0,3807
0.0,1191.0,2053653.0,0.10175255035312582,11.0,2
0.05,603.0,1301413.0,0.10175255035312582,11.0,2
0.1,461.0,1047355.0,0.10175255035312582,11.0,2
0.15000000000000002,375.0,879841.0,0.10175255035312582,11.0,2
0.2,369.0,752437.0,0.10175255035312582,11.0,2
0.25,341.0,647661.0,0.10175255035312582,11.0,2
0.3,299.0,559327.0,0.10175255035312582,11.0,2
0.35000000000000003,256.0,481503.0,0.10175255035312582,11.0,2
0.4,204.0,411799.0,0.10175255035312582,11.0,2
0.45,160.0,347103.0,0.10175255035312582,11.0,6
0.5,141.0,287681.0,0.20115092859011247,11.0,11
0.55,126.0,233191.0,0.20219722730839654,11.0,29
0.6000000000000001,112.0,183547.0,0.29819513471096,11.0,55
0.6500000000000001,97.0,139175.0,-1.0,11.0,104
0.7000000000000001,83.0,100475.0,-1.0,11.0,181
0.7500000000000001,69.0,68477.0,-1.0,11.0,320
0.8,54.0,42939.0,-1.0,11.0,597
0.8500000000000001,43.0,23995.0,-1.0,11.0,1150
0.9000000000000001,32.0,11671.0,-1.0,11.0,2227
0.9500000000000001,16.0,5527.0,-1.0,11.0,3333
1.0,3.0,3853.0,-1.0,11.0,3809
0.0,1264.0,2208997.0,0.10201412503269683,12.0,6
0.05,644.0,1391497.0,0.10201412503269683,12.0,6
0.1,475.0,1107519.0,0.10201412503269683,12.0,6
0.15000000000000002,379.0,928375.0,0.10201412503269683,12.0,6
0.2,372.0,791567.0,0.10201412503269683,12.0,6
0.25,354.0,681091.0,0.10201412503269683,12.0,6
0.3,320.0,587831.0,0.10201412503269683,12.0,6
0.35000000000000003,251.0,506159.0,0.10175255035312582,12.0,2
0.4,201.0,432627.0,0.10175255035312582,12.0,4
0.45,175.0,366031.0,0.10201412503269683,12.0,6
0.5,148.0,304471.0,0.20088935391054147,12.0,13
0.55,128.0,247903.0,0.29924143342924403,12.0,28
0.6000000000000001,121.0,195875.0,0.29924143342924403,12.0,59
0.6500000000000001,113.0,148631.0,0.3860842270468219,12.0,99
0.7000000000000001,97.0,107119.0,-1.0,12.0,193
0.7500000000000001,77.0,72029.0,-1.0,12.0,327
0.8,58.0,43999.0,-1.0,12.0,596
0.8500000000000001,42.0,24039.0,-1.0,12.0,1105
0.9000000000000001,31.0,11453.0,-1.0,12.0,2210
0.9500000000000001,17.0,5415.0,-1.0,12.0,3345
1.0,2.0,3843.0,-1.0,12.0,3813
0.0,1265.0,2106417.0,0.10175255035312582,13.0,2
0.05,601.0,1328617.0,0.10175255035312582,13.0,2
0.1,451.0,1063987.0,0.10175255035312582,13.0,2
0.15000000000000002,375.0,893037.0,0.10175255035312582,13.0,2
0.2,369.0,762519.0,0.10175255035312582,13.0,2
0.25,333.0,657847.0,0.10175255035312582,13.0,2
0.3,274.0,569241.0,0.10175255035312582,13.0,2
0.35000000000000003,237.0,490553.0,0.10175255035312582,13.0,2
0.4,198.0,418761.0,0.10175255035312582,13.0,2
0.45,156.0,353495.0,0.10201412503269683,13.0,6
0.5,137.0,293413.0,0.298456709390531,13.0,14
0.55,116.0,238695.0,0.29871828407010204,13.0,26
0.6000000000000001,104.0,188609.0,0.2995030081088151,13.0,54
0.6500000000000001,88.0,143213.0,-1.0,13.0,105
