threshold,max assoc,n assocs,accuracy,round
0.05,430.0,451346.0,0.1025,12.0
0.1,300.0,359372.0,0.1025,12.0
0.15000000000000002,240.0,306656.0,0.1025,12.0
0.2,201.0,269020.0,0.1025,12.0
0.25,198.0,236638.0,0.1025,12.0
0.3,195.0,206208.0,0.1025,12.0
0.35000000000000003,191.0,181418.0,0.1025,12.0
0.4,187.0,159286.0,0.1025,12.0
0.45,175.0,139436.0,0.1025,12.0
0.5,126.0,120938.0,0.102,12.0
0.55,114.0,103684.0,0.1025,12.0
0.6000000000000001,100.0,87486.0,0.1035,12.0
0.6500000000000001,90.0,71956.0,0.102,12.0
0.7000000000000001,84.0,57198.0,0.2735,12.0
0.7500000000000001,69.0,44006.0,0.269,12.0
0.8,51.0,31540.0,0.1005,12.0
0.8500000000000001,43.0,20392.0,0.121,12.0
0.9000000000000001,35.0,10634.0,0.1005,12.0
0.9500000000000001,17.0,4190.0,0.101,12.0
1.0,3.0,2036.0,0.1005,12.0
0.0,875.0,837472.0,0.1025,13.0
0.05,433.0,459146.0,0.1025,13.0
0.1,301.0,358914.0,0.1025,13.0
0.15000000000000002,238.0,307860.0,0.1025,13.0
0.2,199.0,268588.0,0.1025,13.0
0.25,198.0,233692.0,0.1025,13.0
0.3,197.0,204194.0,0.1025,13.0
0.35000000000000003,190.0,180228.0,0.1025,13.0
0.4,186.0,158308.0,0.1025,13.0
0.45,172.0,138114.0,0.1025,13.0
0.5,142.0,119010.0,0.1025,13.0
0.55,124.0,101754.0,0.1975,13.0
0.6000000000000001,107.0,85516.0,0.102,13.0
0.6500000000000001,95.0,70498.0,0.198,13.0
0.7000000000000001,89.0,56480.0,0.1015,13.0
0.7500000000000001,80.0,43956.0,0.1995,13.0
0.8,69.0,31896.0,0.101,13.0
0.8500000000000001,50.0,20716.0,0.1175,13.0
0.9000000000000001,35.0,11064.0,0.101,13.0
0.9500000000000001,26.0,4360.0,0.1005,13.0
1.0,8.0,2114.0,0.1005,13.0
0.0,968.0,782898.0,0.102,14.0
0.05,451.0,468972.0,0.102,14.0
0.1,327.0,371216.0,0.102,14.0
0.15000000000000002,231.0,313222.0,0.102,14.0
0.2,202.0,268372.0,0.102,14.0
0.25,196.0,233244.0,0.102,14.0
0.3,190.0,204086.0,0.102,14.0
0.35000000000000003,186.0,179540.0,0.102,14.0
0.4,167.0,157508.0,0.102,14.0
0.45,156.0,137292.0,0.102,14.0
