threshold,max assoc,n assocs,accuracy,round
0.9500000000000001,14.0,5333.0,0.10279884907140989,4.0
1.0,2.0,3841.0,0.10253727439183886,4.0
0.0,1269.0,2084089.0,0.20036620455139942,5.0
0.05,623.0,1319033.0,0.20036620455139942,5.0
0.1,473.0,1054251.0,0.20036620455139942,5.0
0.15000000000000002,375.0,882173.0,0.20036620455139942,5.0
0.2,369.0,750559.0,0.20036620455139942,5.0
0.25,353.0,642981.0,0.20036620455139942,5.0
0.3,291.0,552903.0,0.20036620455139942,5.0
0.35000000000000003,242.0,475569.0,0.20036620455139942,5.0
0.4,189.0,406361.0,0.20036620455139942,5.0
0.45,159.0,342223.0,0.20036620455139942,5.0
0.5,136.0,283767.0,0.20036620455139942,5.0
0.55,119.0,231165.0,0.1030604237509809,5.0
0.6000000000000001,111.0,182903.0,0.10253727439183886,5.0
0.6500000000000001,97.0,139177.0,0.10279884907140989,5.0
0.7000000000000001,84.0,100643.0,0.1030604237509809,5.0
0.7500000000000001,69.0,68219.0,0.19879675647397332,5.0
0.8,54.0,42445.0,0.10253727439183886,5.0
0.8500000000000001,42.0,23863.0,0.10358357311012294,5.0
0.9000000000000001,30.0,11859.0,0.10384514778969396,5.0
0.9500000000000001,17.0,5509.0,0.10384514778969396,5.0
1.0,3.0,3857.0,0.10279884907140989,5.0
0.0,1276.0,2129985.0,0.20036620455139942,6.0
0.05,624.0,1352259.0,0.20036620455139942,6.0
0.1,496.0,1082567.0,0.20036620455139942,6.0
0.15000000000000002,384.0,907713.0,0.20036620455139942,6.0
0.2,371.0,769865.0,0.20036620455139942,6.0
0.25,345.0,660521.0,0.20036620455139942,6.0
0.3,291.0,567601.0,0.20036620455139942,6.0
0.35000000000000003,239.0,485677.0,0.20036620455139942,6.0
0.4,195.0,412533.0,0.20036620455139942,6.0
0.45,164.0,347733.0,0.20036620455139942,6.0
0.5,137.0,287375.0,0.20036620455139942,6.0
0.55,115.0,232315.0,0.10227569971226785,6.0
0.6000000000000001,101.0,183067.0,0.10227569971226785,6.0
0.6500000000000001,88.0,138335.0,0.10279884907140989,6.0
0.7000000000000001,73.0,99563.0,0.10279884907140989,6.0
0.7500000000000001,64.0,66597.0,0.10332199843055193,6.0
0.8,50.0,40713.0,0.10358357311012294,6.0
0.8500000000000001,38.0,22275.0,0.1030604237509809,6.0
0.9000000000000001,27.0,10875.0,0.1030604237509809,6.0
0.9500000000000001,15.0,5207.0,0.10279884907140989,6.0
1.0,2.0,3841.0,0.10279884907140989,6.0
0.0,1285.0,2084001.0,0.29819513471096,7.0
0.05,606.0,1303725.0,0.29819513471096,7.0
0.1,454.0,1044137.0,0.29819513471096,7.0
0.15000000000000002,374.0,876097.0,0.29819513471096,7.0
0.2,369.0,747395.0,0.29819513471096,7.0
0.25,357.0,640293.0,0.29819513471096,7.0
0.3,298.0,549679.0,0.29819513471096,7.0
0.35000000000000003,232.0,472569.0,0.29819513471096,7.0
0.4,194.0,402849.0,0.29819513471096,7.0
0.45,151.0,339883.0,0.29819513471096,7.0
0.5,134.0,282411.0,0.20062777923097044,7.0
0.55,117.0,229497.0,0.20062777923097044,7.0
0.6000000000000001,108.0,181903.0,0.10253727439183886,7.0
0.6500000000000001,95.0,138243.0,0.10279884907140989,7.0
0.7000000000000001,79.0,100295.0,0.10332199843055193,7.0
0.7500000000000001,66.0,68131.0,0.10358357311012294,7.0
0.8,54.0,42247.0,0.10358357311012294,7.0
0.8500000000000001,41.0,23141.0,0.10358357311012294,7.0
0.9000000000000001,27.0,11229.0,0.1030604237509809,7.0
0.9500000000000001,10.0,5297.0,0.1030604237509809,7.0
1.0,2.0,3829.0,0.10279884907140989,7.0
0.0,1285.0,2028077.0,0.298456709390531,8.0
0.05,618.0,1324683.0,0.298456709390531,8.0
0.1,483.0,1052477.0,0.298456709390531,8.0
0.15000000000000002,387.0,876925.0,0.298456709390531,8.0
0.2,364.0,746111.0,0.298456709390531,8.0
0.25,325.0,640389.0,0.298456709390531,8.0
0.3,277.0,552293.0,0.298456709390531,8.0
0.35000000000000003,235.0,475609.0,0.298456709390531,8.0
0.4,193.0,406423.0,0.298456709390531,8.0
0.45,157.0,342355.0,0.298456709390531,8.0
0.5,139.0,283205.0,0.29871828407010204,8.0
0.55,122.0,230645.0,0.20036620455139942,8.0
0.6000000000000001,108.0,181537.0,0.10384514778969396,8.0
0.6500000000000001,92.0,137771.0,0.1030604237509809,8.0
0.7000000000000001,82.0,99275.0,0.10358357311012294,8.0
0.7500000000000001,67.0,66825.0,0.10358357311012294,8.0
0.8,54.0,41113.0,0.10279884907140989,8.0
0.8500000000000001,43.0,22959.0,0.104368297148836,8.0
0.9000000000000001,33.0,11285.0,0.10332199843055193,8.0
0.9500000000000001,19.0,5395.0,0.10332199843055193,8.0
1.0,3.0,3855.0,0.10358357311012294,8.0
0.0,1250.0,1994923.0,0.20036620455139942,9.0
0.05,566.0,1279779.0,0.20036620455139942,9.0
0.1,436.0,1029451.0,0.20036620455139942,9.0
0.15000000000000002,375.0,862017.0,0.20036620455139942,9.0
0.2,373.0,735135.0,0.20036620455139942,9.0
0.25,352.0,632269.0,0.20036620455139942,9.0
0.3,311.0,545317.0,0.20036620455139942,9.0
0.35000000000000003,273.0,468887.0,0.20036620455139942,9.0
0.4,213.0,400291.0,0.20036620455139942,9.0
0.45,169.0,339055.0,0.20036620455139942,9.0
0.5,148.0,281857.0,0.20036620455139942,9.0
0.55,127.0,229279.0,0.10253727439183886,9.0
0.6000000000000001,114.0,181201.0,0.10358357311012294,9.0
0.6500000000000001,95.0,138265.0,0.10358357311012294,9.0
0.7000000000000001,76.0,100023.0,0.10358357311012294,9.0
0.7500000000000001,60.0,67841.0,0.10279884907140989,9.0
0.8,51.0,42569.0,0.10332199843055193,9.0
